CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,260113,2026-01-13,090741,CME ,00,090 ,  219263,   71205,   32900,     133,   71451,   63407,    7194,   22400,   78099,    5856,   12915,       0,       0,  191154,  187589,   28109,   31674,     523,   -5295,  -10534,     111,     392,    1675,     597,    6370,    4973,     674,     978,   -1757,       0,    3827,   -4261,   -3304,    4784,  100.0,   32.5,   15.0,    0.1,   32.6,   28.9,    3.3,   10.2,   35.6,    2.7,    5.9,    0.0,    0.0,   87.2,   85.6,   12.8,   14.4,    120,      8,      8,.,     19,     18,      9,     24,     32,     10,     11,      0,      0,     75,     65,    46.8,    35.6,    57.6,    49.1,    46.8,    35.6,    56.1,    48.4,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,260113,2026-01-13,092741,CME ,00,092 ,   96220,   63154,    6318,       0,    6766,   59792,    1208,   10064,   10635,      51,    1000,     468,       0,   82243,   78472,   13977,   17748,    5842,    4466,    -640,       0,    1442,    4577,      21,    1515,     846,     -21,       0,       0,       0,    7423,    4783,   -1581,    1059,  100.0,   65.6,    6.6,    0.0,    7.0,   62.1,    1.3,   10.5,   11.1,    0.1,    1.0,    0.5,    0.0,   85.5,   81.6,   14.5,   18.4,     44,      6,      4,      0,      5,     12,.,     11,      4,.,.,.,      0,     25,     23,    65.4,    55.3,    73.9,    70.2,    65.4,    55.3,    73.9,    69.1,"(CONTRACTS OF CHF 125,000)",092741,CME ,092 ,F10,FutOnly
BRITISH POUND - CHICAGO MERCANTILE EXCHANGE,260113,2026-01-13,096742,CME ,00,096 ,  207867,   56853,   15052,    1937,   43857,  123791,    5964,   66540,   28450,    2689,    1195,     918,       0,  179035,  178801,   28832,   29066,    1553,   -1407,    3955,     659,   -2549,   -1057,      -6,    6406,   -2737,    -479,    -264,     491,       0,    2360,     826,    -807,     727,  100.0,   27.4,    7.2,    0.9,   21.1,   59.6,    2.9,   32.0,   13.7,    1.3,    0.6,    0.4,    0.0,   86.1,   86.0,   13.9,   14.0,    110,      7,      8,.,     14,     30,     11,     25,     22,      5,.,.,      0,     61,     68,    37.4,    38.4,    55.0,    47.2,    36.7,    38.3,    54.3,    47.0,"(CONTRACTS OF GBP 62,500)",096742,CME ,096 ,F10,FutOnly
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,260113,2026-01-13,097741,CME ,00,097 ,  294242,   31644,   17254,    2317,   75804,   47581,   28404,   43869,  142519,    2400,   58769,    2077,    6675,  249882,  249227,   44360,   45015,    6527,   23304,  -44160,   -1609,  -16592,    1633,   13960,   -4029,   31391,    -485,   -9532,     279,      23,    5040,    1032,    1487,    5495,  100.0,   10.8,    5.9,    0.8,   25.8,   16.2,    9.7,   14.9,   48.4,    0.8,   20.0,    0.7,    2.3,   84.9,   84.7,   15.1,   15.3,    159,     13,      9,.,     24,     23,     13,     22,     49,     11,     14,      4,.,     85,    103,    29.9,    32.6,    43.6,    42.9,    25.4,    28.5,    36.7,    38.1,"(CONTRACTS OF JPY 12,500,000)",097741,CME ,097 ,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,260113,2026-01-13,099741,CME ,00,099 ,  883672,   52405,  536979,    4035,  555117,  151001,   34300,  103621,   78229,   16508,   22362,   14407,    3744,  792092,  839203,   91580,   44469,    1857,    7246,  -19193,     231,   11451,    6022,    1257,  -15949,    9259,     916,   -1218,    -454,     250,    4184,   -1712,   -2327,    3569,  100.0,    5.9,   60.8,    0.5,   62.8,   17.1,    3.9,   11.7,    8.9,    1.9,    2.5,    1.6,    0.4,   89.6,   95.0,   10.4,    5.0,    306,     14,     11,      9,    124,     35,     42,     48,     38,     21,     24,     12,.,    240,    141,    18.4,    54.9,    29.3,    69.0,    17.7,    54.9,    28.3,    68.8,"(CONTRACTS OF EUR 125,000)",099741,CME ,099 ,F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,260113,2026-01-13,232741,CME ,00,232 ,  229456,   43038,   70101,     851,   59649,   93135,    6342,   68678,   38461,    2152,    8956,    1080,       0,  189666,  212122,   39790,   17334,   -1470,    1789,   -5518,     392,   -2968,    -798,     -15,     239,    5137,   -1823,     -12,     480,       0,   -2398,   -2145,     928,     675,  100.0,   18.8,   30.6,    0.4,   26.0,   40.6,    2.8,   29.9,   16.8,    0.9,    3.9,    0.5,    0.0,   82.7,   92.4,   17.3,    7.6,    122,      8,      8,.,     25,     13,      9,     37,     20,     10,      9,.,      0,     88,     56,    31.5,    59.7,    41.6,    71.2,    31.4,    59.5,    41.6,    69.4,"(CONTRACTS OF AUD 100,000)",232741,CME ,232 ,F10,FutOnly
NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,260113,2026-01-13,112741,CME ,00,112 ,   85211,   56544,    1728,       0,    8135,   53891,    1817,   12239,   22372,     651,    1823,     239,       0,   81209,   80698,    4002,    4513,     655,    3588,    -920,       0,    -206,    4901,   -1160,   -1563,   -2035,      35,    -432,    -213,       0,     262,     608,     393,      47,  100.0,   66.4,    2.0,    0.0,    9.5,   63.2,    2.1,   14.4,   26.3,    0.8,    2.1,    0.3,    0.0,   95.3,   94.7,    4.7,    5.3,     92,      5,      4,      0,      7,     25,      5,     19,     28,      6,.,.,      0,     42,     61,    62.2,    56.9,    79.2,    69.0,    62.2,    55.2,    79.1,    67.3,"(CONTRACTS OF NZD 100,000)",112741,CME ,112 ,F15,FutOnly
