CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,251223,2025-12-23,090741,CME ,00,090 ,  197138,   76428,   22944,      22,   60736,   67099,    5213,   13824,   71543,     794,   12621,     626,       0,  169638,  168241,   27500,   28897,  -47289,  -34043,   10912,  -28541,   15081,   -5408,     -40,    2751,  -16548,   -5054,     521,    -445,       0,  -49325,  -45124,    2036,   -2165,  100.0,   38.8,   11.6,    0.0,   30.8,   34.0,    2.6,    7.0,   36.3,    0.4,    6.4,    0.3,    0.0,   86.1,   85.3,   13.9,   14.7,    118,      8,      7,.,     20,     18,      6,     16,     36,      9,     12,.,      0,     65,     69,    50.4,    27.0,    60.7,    42.0,    50.4,    27.0,    59.3,    42.0,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,251223,2025-12-23,097741,CME ,00,097 ,  285084,    8792,   62550,    1466,  102008,   53660,    7383,   33828,  111984,    2932,   80583,    1698,    7123,  244115,  248796,   40969,   36288,  -94595,     952,   -2041,     -10,   -6972,    3425,    -447,   -6275,  -10759,     763,    6094,     169,    -228,   -6123,   -9128,  -88472,  -85467,  100.0,    3.1,   21.9,    0.5,   35.8,   18.8,    2.6,   11.9,   39.3,    1.0,   28.3,    0.6,    2.5,   85.6,   87.3,   14.4,   12.7,    155,      6,     16,      4,     27,     20,     12,     25,     43,     12,     14,.,.,     88,     97,    35.0,    33.8,    50.0,    45.5,    35.0,    33.4,    49.4,    44.9,"(CONTRACTS OF JPY 12,500,000)",097741,CME ,097 ,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,251223,2025-12-23,099741,CME ,00,099 ,  866951,   40444,  544642,    4301,  536849,  146452,   32620,  120823,   64716,   13567,   22591,   14484,    3513,  774708,  824295,   92243,   42656, -120035,    3608,   23952,     -25,   19082,    3479,     226,    3886,    -920,     200,    1692,     190,     -26,   28643,   27076, -148678, -147111,  100.0,    4.7,   62.8,    0.5,   61.9,   16.9,    3.8,   13.9,    7.5,    1.6,    2.6,    1.7,    0.4,   89.4,   95.1,   10.6,    4.9,    320,     15,     14,      8,    125,     36,     42,     59,     32,     23,     27,     12,.,    251,    145,    16.6,    54.5,    26.5,    69.8,    15.9,    54.5,    25.5,    69.7,"(CONTRACTS OF EUR 125,000)",099741,CME ,099 ,F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,251223,2025-12-23,232741,CME ,00,232 ,  217163,   41941,   67798,     157,   55606,   95945,    5276,   66955,   25473,    2835,    7488,     600,       0,  180258,  198084,   36905,   19079,  -76633,     -15,      74,     -17,    2887,    2363,     646,    2041,      36,   -1591,      58,       0,       0,    4009,    1511,  -80642,  -78144,  100.0,   19.3,   31.2,    0.1,   25.6,   44.2,    2.4,   30.8,   11.7,    1.3,    3.4,    0.3,    0.0,   83.0,   91.2,   17.0,    8.8,    109,      7,      7,.,     25,     11,      9,     35,     14,      9,      9,.,      0,     84,     45,    35.0,    62.1,    44.6,    73.3,    35.0,    61.9,    44.6,    71.8,"(CONTRACTS OF AUD 100,000)",232741,CME ,232 ,F10,FutOnly
NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,251223,2025-12-23,112741,CME ,00,112 ,   82159,   54162,    2663,       0,    7073,   48301,    3479,   11570,   21914,     608,    1828,     864,       0,   78720,   77829,    3439,    4330,  -21815,   -1841,    2127,       0,    1126,   -1310,     444,     962,    -700,    -133,    -148,     306,       0,     410,     734,  -22225,  -22549,  100.0,   65.9,    3.2,    0.0,    8.6,   58.8,    4.2,   14.1,   26.7,    0.7,    2.2,    1.1,    0.0,   95.8,   94.7,    4.2,    5.3,     95,      7,      5,      0,     10,     18,      6,     16,     33,      7,.,.,      0,     45,     63,    62.9,    54.9,    79.3,    66.8,    62.9,    51.0,    78.2,    62.8,"(CONTRACTS OF NZD 100,000)",112741,CME ,112 ,F15,FutOnly
