CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,251230,2025-12-30,090741,CME ,00,090 ,  211171,   74959,   44514,      22,   71770,   60787,    5208,   14314,   72992,    1263,   13453,     626,       0,  180989,  185412,   30182,   25759,   14033,   -1469,   21570,       0,   11034,   -6312,      -5,     490,    1449,     469,     832,       0,       0,   11351,   17171,    2682,   -3138,  100.0,   35.5,   21.1,    0.0,   34.0,   28.8,    2.5,    6.8,   34.6,    0.6,    6.4,    0.3,    0.0,   85.7,   87.8,   14.3,   12.2,    122,      9,      8,.,     21,     18,      5,     17,     36,     10,     12,.,      0,     69,     69,    48.1,    32.8,    59.4,    44.6,    48.1,    32.8,    57.6,    44.6,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
SWISS FRANC - CHICAGO MERCANTILE EXCHANGE,251230,2025-12-30,092741,CME ,00,092 ,   89124,   57783,    6126,       0,    5232,   54417,    1057,    7179,   12012,      97,    1000,     468,       0,   72348,   74177,   16776,   14947,     819,    -378,    1114,       0,     133,    -530,     -30,    -224,     729,      36,       0,    -586,       0,    -463,     733,    1282,      86,  100.0,   64.8,    6.9,    0.0,    5.9,   61.1,    1.2,    8.1,   13.5,    0.1,    1.1,    0.5,    0.0,   81.2,   83.2,   18.8,   16.8,     41,      6,.,      0,.,     11,.,      8,      9,.,.,.,      0,     20,     25,    65.4,    55.0,    73.4,    70.0,    65.4,    55.0,    73.3,    68.9,"(CONTRACTS OF CHF 125,000)",092741,CME ,092 ,F10,FutOnly
BRITISH POUND - CHICAGO MERCANTILE EXCHANGE,251230,2025-12-30,096742,CME ,00,096 ,  196003,   60835,    9396,     784,   43246,  120227,    4532,   56342,   30651,    2302,    1554,     427,       0,  169595,  168319,   26408,   27684,   -2129,   -7774,    4074,     425,    1980,    -833,     307,    3447,   -3409,      80,     998,       0,       0,    -537,     644,   -1592,   -2773,  100.0,   31.0,    4.8,    0.4,   22.1,   61.3,    2.3,   28.7,   15.6,    1.2,    0.8,    0.2,    0.0,   86.5,   85.9,   13.5,   14.1,    107,      8,      5,.,     13,     30,      8,     25,     22,      7,.,.,      0,     59,     66,    37.1,    39.5,    55.6,    48.5,    36.4,    39.5,    54.9,    48.2,"(CONTRACTS OF GBP 62,500)",096742,CME ,096 ,F10,FutOnly
JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,251230,2025-12-30,097741,CME ,00,097 ,  286132,    6813,   71916,    1451,  102560,   49109,    7721,   33087,  107234,    3442,   82582,    1791,    7130,  244786,  249794,   41346,   36338,    1048,   -1979,    9366,     -15,     552,   -4551,     338,    -741,   -4750,     510,    1999,      93,       7,     671,     998,     377,      50,  100.0,    2.4,   25.1,    0.5,   35.8,   17.2,    2.7,   11.6,   37.5,    1.2,   28.9,    0.6,    2.5,   85.5,   87.3,   14.4,   12.7,    150,      6,     16,.,     27,     21,     13,     23,     38,     12,     15,.,.,     85,     95,    34.8,    34.7,    49.9,    46.3,    34.7,    34.4,    49.1,    45.7,"(CONTRACTS OF JPY 12,500,000)",097741,CME ,097 ,F10,FutOnly
EURO FX - CHICAGO MERCANTILE EXCHANGE,251230,2025-12-30,099741,CME ,00,099 ,  869169,   40071,  547387,    3825,  537338,  145894,   32969,  121459,   68797,   13267,   24055,   15006,    3513,  776497,  830658,   92672,   38511,    2218,    -373,    2745,    -476,     489,    -558,     349,     636,    4081,    -300,    1464,     522,       0,    1789,    6363,     429,   -4145,  100.0,    4.6,   63.0,    0.4,   61.8,   16.8,    3.8,   14.0,    7.9,    1.5,    2.8,    1.7,    0.4,   89.3,   95.6,   10.7,    4.4,    317,     15,     13,      7,    124,     35,     41,     57,     33,     22,     27,     13,.,    249,    141,    16.5,    54.4,    26.3,    69.8,    15.8,    54.4,    25.4,    69.7,"(CONTRACTS OF EUR 125,000)",099741,CME ,099 ,F10,FutOnly
AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,251230,2025-12-30,232741,CME ,00,232 ,  223804,   40385,   71381,     162,   61893,   94645,    5800,   66902,   33231,    2107,    8623,     600,       0,  185872,  207926,   37932,   15878,    6641,   -1556,    3583,       5,    6287,   -1300,     524,     -53,    7758,    -728,    1135,       0,       0,    5614,    9842,    1027,   -3201,  100.0,   18.0,   31.9,    0.1,   27.7,   42.3,    2.6,   29.9,   14.8,    0.9,    3.9,    0.3,    0.0,   83.1,   92.9,   16.9,    7.1,    110,      6,      8,.,     25,     11,     10,     33,     16,     10,     10,.,      0,     84,     48,    34.6,    60.0,    44.9,    71.4,    34.6,    59.9,    44.8,    69.9,"(CONTRACTS OF AUD 100,000)",232741,CME ,232 ,F10,FutOnly
NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,251230,2025-12-30,112741,CME ,00,112 ,   79352,   53459,    2441,       0,    6863,   44844,    3316,    9309,   23789,     382,    2376,     388,       0,   75705,   75160,    3647,    4192,   -2807,    -703,    -222,       0,    -210,   -3457,    -163,   -2261,    1875,    -226,     548,    -476,       0,   -3015,   -2669,     208,    -138,  100.0,   67.4,    3.1,    0.0,    8.6,   56.5,    4.2,   11.7,   30.0,    0.5,    3.0,    0.5,    0.0,   95.4,   94.7,    4.6,    5.3,     89,      5,      4,      0,     10,     17,      7,     18,     28,      4,      5,.,      0,     46,     54,    64.9,    54.0,    80.2,    66.3,    64.9,    50.2,    78.7,    62.5,"(CONTRACTS OF NZD 100,000)",112741,CME ,112 ,F15,FutOnly
